state_N,state_S,state_E,state_W,action,reward,next_state_N,next_state_S,next_state_E,next_state_W,done
0,0,0,0,0,0.0,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,1,0.23,0,0,0,0,False
0,0,0,0,0,0.53,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,1,0.0,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.03,0,0,0,0,False
0,0,1,0,1,0.91,0,0,0,0,False
0,0,0,0,0,0.36,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.03,0,0,0,0,False
0,0,0,0,1,0.13,0,0,0,0,False
0,0,0,0,1,-0.02,0,0,0,0,False
0,0,0,0,0,0.28,0,0,0,0,False
0,0,0,0,1,0.14,0,0,0,0,False
0,0,0,0,0,0.21,0,0,0,0,False
0,0,0,0,0,-0.03,0,0,0,0,False
0,0,0,0,1,0.22,0,0,0,0,False
0,0,0,0,0,0.42,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,1,-0.01,0,0,0,0,False
0,0,0,0,0,0.36,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,1,0.13,0,0,0,0,False
1,0,0,0,0,0.29,0,0,0,0,False
0,0,0,0,0,0.0,0,0,0,0,False
0,0,0,0,1,0.0,0,0,0,0,False
0,0,0,0,0,0.08,0,0,0,0,False
0,0,0,0,0,0.0,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.03,0,0,0,0,False
0,0,0,0,0,0.04,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.03,0,0,0,0,False
0,0,0,0,1,0.0,0,0,0,0,False
1,0,0,0,0,0.2,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,1,0.0,0,0,0,0,False
0,0,0,0,0,0.1,0,0,0,0,False
0,0,0,0,0,0.0,0,0,0,0,False
0,0,0,0,1,-0.02,0,0,0,0,False
0,0,0,0,0,0.25,0,0,0,0,False
0,0,0,0,0,0.0,0,0,0,0,False
0,0,0,0,1,0.0,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.03,0,0,0,0,False
0,0,0,0,0,-0.04,0,0,0,0,False
0,0,0,0,0,0.03,0,0,0,0,False
0,0,0,0,1,-0.13,0,0,0,0,False
0,0,0,0,0,0.03,0,0,0,0,False
0,0,0,0,0,-0.04,0,0,0,0,False
0,0,0,0,1,0.79,0,0,0,0,False
0,0,0,0,0,0.38,0,0,0,0,False
0,0,0,0,0,0.0,0,0,0,0,False
0,0,0,0,0,0.0,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,1,0.23,0,0,0,0,False
0,0,0,0,0,0.65,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.04,0,0,0,0,False
0,0,0,0,0,-0.04,0,0,0,0,False
0,0,0,0,0,-0.04,0,0,0,0,False
0,0,0,0,0,0.01,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.03,0,0,0,0,False
0,0,0,0,0,-0.03,0,0,0,0,False
0,0,0,0,0,-0.04,0,0,0,0,False
0,0,0,0,1,0.03,0,0,0,0,False
0,0,0,0,1,-0.04,0,0,0,0,False
0,0,0,0,0,0.18,0,0,0,0,False
0,0,0,0,1,-0.19,0,0,1,0,False
0,0,0,0,0,0.14,0,0,0,0,False
0,0,0,0,1,0.2,0,0,0,0,False
0,0,0,0,0,0.41,0,0,0,0,False
0,0,0,0,0,-0.04,0,0,0,0,False
0,0,0,0,0,-0.04,0,0,0,0,False
0,0,0,0,1,0.37,0,0,0,0,False
0,0,0,0,0,0.86,0,0,0,0,False
0,0,0,0,1,-0.03,0,0,0,0,False
0,0,0,0,0,0.35,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,1,0.32,0,0,0,0,False
0,0,0,0,0,0.28,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,1,0.0,0,0,0,0,False
0,0,0,0,0,0.14,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,1,-0.01,0,0,0,0,False
0,0,0,0,0,0.16,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.08,0,0,0,0,False
0,0,0,0,0,-0.04,0,0,0,0,False
0,0,0,0,1,-0.04,0,0,0,0,False
0,0,0,0,0,1.36,0,0,0,0,False
0,0,0,0,1,-0.12,0,0,0,0,False
0,0,0,0,0,0.34,0,0,0,0,False
0,0,0,0,0,-0.03,0,0,0,0,False
0,0,0,0,1,0.04,0,0,0,0,False
1,0,0,0,0,0.71,0,0,0,0,False
0,0,0,0,1,-0.06,0,0,0,0,False
0,0,0,0,0,0.57,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.06,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,1,0.04,0,0,0,0,False
0,0,0,0,1,-0.04,0,0,0,0,False
1,0,0,0,0,0.28,0,0,0,0,False
0,0,0,0,1,0.01,0,0,0,0,False
0,0,0,0,0,0.36,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,1,0.15,0,0,0,0,False
0,0,0,0,0,0.38,0,0,0,0,False
0,0,0,0,1,0.0,0,0,0,0,False
0,0,0,0,0,0.35,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,1,-0.02,0,0,0,0,False
1,0,0,0,0,0.34,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,1,-0.07,0,0,0,0,False
0,0,0,0,0,0.6,0,0,0,0,False
0,0,0,0,1,0.1,0,0,0,0,False
1,0,0,0,1,-0.09,1,0,0,0,False
1,0,0,1,0,0.74,1,0,0,1,False
0,0,1,1,0,-0.18,0,0,1,1,False
0,0,1,2,1,3.83,0,0,0,1,False
0,0,0,0,1,-0.07,1,0,0,0,False
1,0,0,0,1,-0.13,1,0,0,0,False
2,0,0,1,0,0.67,1,0,0,1,False
0,0,0,1,0,-0.12,0,0,0,1,False
0,0,0,2,1,2.8,0,0,0,1,False
0,0,0,0,1,-0.09,0,0,0,0,False
1,0,0,1,0,0.46,0,0,0,1,False
0,0,0,1,1,1.26,0,0,0,1,False
0,0,0,0,1,0.0,0,0,0,0,False
1,0,0,0,1,-0.05,0,0,0,0,False
2,0,0,1,0,0.68,1,0,0,1,False
0,0,0,1,1,1.54,0,0,0,1,False
1,0,0,0,1,-0.06,1,0,0,0,False
1,0,0,0,1,-0.14,1,0,0,0,False
1,0,0,0,1,-0.15,1,0,0,0,False
1,0,0,0,1,-0.17,1,0,0,0,False
2,0,0,1,0,1.67,2,0,0,1,False
0,0,1,1,0,-0.15,0,0,1,1,False
0,0,1,1,1,3.86,0,0,0,0,False
0,0,0,0,1,-0.06,0,0,0,0,False
1,0,0,0,1,-0.12,1,0,0,0,False
2,0,0,1,0,1.0,2,0,0,1,False
0,0,0,1,0,-0.17,0,0,0,1,False
0,0,0,2,1,4.09,0,0,0,1,False
0,0,0,0,1,-0.05,0,0,0,0,False
1,0,0,1,0,0.45,1,0,0,1,False
0,0,0,2,0,-0.17,0,0,0,2,False
0,0,0,2,1,4.02,0,0,0,1,False
0,0,0,0,1,-0.05,1,0,0,0,False
1,0,0,0,1,-0.1,1,0,0,0,False
2,0,0,1,0,1.05,2,0,0,1,False
0,0,0,1,0,-0.14,0,0,0,1,False
0,0,0,1,1,3.72,0,0,0,0,False
0,0,0,0,1,-0.06,0,0,0,0,False
1,0,0,0,1,-0.12,1,0,0,0,False
2,0,0,1,0,0.9,2,0,0,1,False
0,0,0,1,0,-0.12,0,0,0,1,False
0,0,0,2,1,2.46,0,0,0,1,False
0,0,0,0,1,-0.05,0,0,0,0,False
1,0,0,1,0,0.57,1,0,0,1,False
0,0,0,1,0,-0.14,0,0,0,1,False
0,0,0,2,1,3.51,0,0,0,1,False
0,0,0,0,1,-0.03,0,0,0,0,False
1,0,0,0,1,-0.11,1,0,0,0,False
2,0,0,1,0,0.78,2,0,0,1,False
0,0,1,1,0,-0.19,0,0,1,1,False
0,0,1,2,1,3.59,0,0,0,1,False
1,0,0,0,1,-0.09,1,0,0,0,False
1,0,0,0,1,-0.12,1,0,0,0,False
1,0,0,0,1,-0.18,1,0,0,0,False
2,0,0,0,1,-0.23,2,0,0,0,False
2,0,0,1,0,1.73,2,0,0,1,False
0,0,0,1,0,-0.12,0,0,0,1,False
0,0,0,2,1,2.83,0,0,0,0,False
0,0,0,0,1,-0.07,1,0,0,0,False
1,0,0,0,1,-0.13,1,0,0,0,False
2,0,0,1,0,0.97,2,0,0,1,False
0,0,0,1,0,-0.13,0,0,0,1,False
0,0,0,2,1,2.73,0,0,0,0,False
0,0,0,0,1,-0.07,0,0,0,0,False
1,0,0,1,0,0.63,1,0,0,1,False
0,0,0,1,0,-0.13,0,0,0,1,False
0,0,0,2,0,-0.16,0,0,0,2,False
0,0,0,2,0,-0.23,0,0,0,2,False
0,0,1,2,1,4.84,0,0,0,2,False
0,0,0,0,1,-0.07,0,0,0,0,False
1,0,0,1,1,-0.12,1,0,0,0,False
2,0,0,1,0,0.75,2,0,0,1,False
0,0,0,1,0,-0.16,0,0,0,2,False
0,0,0,2,1,3.8,0,0,0,1,False
0,0,0,0,1,-0.05,0,0,0,0,False
1,0,0,0,1,-0.1,1,0,0,0,False
1,0,0,0,1,-0.16,1,0,0,0,False
2,0,0,0,1,-0.21,2,0,0,0,False
2,0,0,1,0,1.51,2,0,0,1,False
0,0,1,1,0,-0.17,0,0,1,1,False
0,0,1,2,1,3.27,0,0,0,1,False
1,0,0,0,1,-0.1,1,0,0,0,False
1,0,0,1,0,0.61,1,0,0,1,False
0,0,0,1,0,-0.16,0,0,0,1,False
0,0,0,2,1,3.5,0,0,0,1,False
0,0,0,0,1,-0.06,0,0,0,0,False
1,0,0,0,1,-0.11,1,0,0,0,False
1,0,0,0,0,1.38,1,0,0,0,False
0,0,0,0,0,-0.05,0,0,0,0,False
0,0,0,1,1,0.44,0,0,0,0,False
1,0,0,0,1,-0.1,1,0,0,0,False
1,0,0,0,1,-0.14,1,0,0,0,False
1,0,0,0,1,-0.2,2,0,0,0,False
2,0,0,0,1,-0.25,2,0,0,1,False
2,0,0,1,0,1.52,2,0,0,1,False
0,0,0,1,0,-0.14,0,0,0,1,False
0,0,0,1,1,3.57,0,0,0,1,False
0,0,0,0,1,-0.05,0,0,0,0,False
1,0,0,1,0,0.6,1,0,0,1,False
0,0,0,1,0,-0.12,0,0,0,1,False
0,0,0,2,1,3.08,0,0,0,0,False
0,0,0,0,1,-0.07,1,0,0,0,False
2,0,0,1,0,0.74,1,0,0,1,False
0,0,0,1,0,-0.14,0,0,0,1,False
0,0,0,2,1,3.09,0,0,0,1,False
0,0,0,1,1,-0.08,1,0,0,0,False
1,0,0,0,1,-0.14,1,0,0,0,False
2,0,0,1,0,0.98,2,0,0,1,False
0,0,1,1,0,0.2,0,0,0,1,False
0,0,1,1,1,2.84,0,0,0,1,False
1,0,0,1,1,-0.19,1,0,0,1,False
1,0,0,1,1,-0.01,1,0,0,1,False
2,0,0,2,0,0.87,2,0,0,1,False
0,0,0,2,0,-0.19,0,0,0,2,False
0,0,0,2,1,2.34,0,0,0,2,False
1,0,0,1,1,0.0,1,0,0,1,False
1,0,0,1,1,-0.18,1,0,0,1,False
2,0,0,1,1,-0.23,2,0,0,1,False
2,0,0,1,1,-0.28,2,0,0,1,False
2,0,0,1,0,1.66,2,0,0,1,False
0,0,0,1,0,-0.15,0,0,0,1,False
0,0,0,2,0,-0.19,0,0,0,2,False
0,0,0,2,1,2.82,0,0,0,1,False
0,0,0,1,1,-0.09,0,0,0,1,False
1,0,0,0,0,0.38,1,0,0,0,False
0,0,0,0,0,-0.04,0,0,0,0,False
0,0,0,0,0,-0.05,0,0,0,0,False
0,0,0,0,0,-0.07,0,0,0,0,False
0,0,0,0,0,-0.07,0,0,0,0,False
0,0,0,0,0,-0.08,0,0,0,0,False
0,0,0,0,0,-0.04,0,0,0,0,False
0,0,0,0,0,-0.05,0,0,0,0,False
0,0,0,0,0,-0.05,0,0,0,0,False
0,0,0,0,1,-0.04,0,0,0,0,False
0,0,0,0,0,2.24,0,0,0,0,False
0,0,0,0,0,-0.03,0,0,0,0,False
0,0,0,0,1,-0.02,0,0,0,0,False
0,0,0,0,0,0.58,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,1,-0.02,0,0,0,0,False
0,0,0,0,1,-0.02,0,0,0,0,False
0,0,0,0,0,0.0,0,0,0,0,False
0,0,0,0,0,0.0,0,0,0,0,False
